0,1,2,3,4
-1.7261088865170415,-0.3054608173674503,-0.7090162728957892,-0.8408323734961245,-0.5405050338098663
-1.7142046883967152,-0.3455026698755807,-0.7099718043109744,-0.8399318873572978,-0.5394917114348479
-1.702300490276389,-0.4125405103221173,-0.7114336825564309,-0.8339754085178775,-0.5245429224748349
-1.6903962921560458,-0.513238135427139,-0.7128926104920364,-0.8236289807615187,-0.49345643484359114
-1.6784920940357193,-0.6264681515095237,-0.7161515958664919,-0.8067630333635599,-0.44281100315733407
-1.6665878761863415,-0.741477149118762,-0.7179634545570649,-0.7859210447069455,-0.42253024085617885
-1.6546836780660152,-0.8486022822114714,-0.7195558839900299,-0.7643637225035717,-0.4267661999294474
-1.6427794799456719,-0.9423225736254023,-0.7232079980893272,-0.7440165272874203,-0.42651180065511546
-1.6308752818253456,-1.0256552487408965,-0.7285705539934622,-0.7294305475988837,-0.4079243363468187
-1.6189710837050193,-1.0895418153868126,-0.7310045591525596,-0.7217482949756685,-0.41391619793689777
-1.607066885584693,-1.1404711257467577,-0.7332696590985478,-0.7192711681931444,-0.4158952798925949
-1.5951626874643499,-1.182573688670391,-0.7358393784763062,-0.7209444926110411,-0.410599617804486
-1.5832584893440234,-1.2170127717489747,-0.7373488304588739,-0.7258867396943283,-0.4115241216910605
-1.571354291223697,-1.2487754305053034,-0.7355867582439595,-0.7313067183696687,-0.443594035034044
-1.5594500931033708,-1.2722611675332767,-0.7256110250122334,-0.7299525136009094,-0.5541535109535763
-1.547545875253976,-1.2757964105346589,-0.7179339514930451,-0.7322609177179594,-0.6284599565132963
-1.5356416771336328,-1.2841869326308881,-0.7183776042476031,-0.7399229488970545,-0.6191773638331128
-1.5237374790133065,-1.3318672728931185,-0.7207437522801243,-0.7436007238662284,-0.6046777089905616
-1.5118332808929802,-1.398328023547658,-0.7256172943991098,-0.7449877884803217,-0.5716700786319044
-1.499929082772637,-1.4695031888603094,-0.7308467175804505,-0.746245309473362,-0.5380295743931269
-1.488024864923259,-1.5531743930225859,-0.7366119906979653,-0.7439621821609347,-0.5087144593296199
-1.4761206668029327,-1.6496960691528082,-0.744064103126727,-0.744771671804808,-0.46038423589246064
-1.4642164686825896,-1.741796419527588,-0.75188721695891,-0.7491704675995652,-0.39535662683867207
-1.45231227056228,-1.818154032963295,-0.7606621743103413,-0.753281739753876,-0.3194009221991368
-1.4404080724419368,-1.865661700676071,-0.768352893020598,-0.7574189206340862,-0.2494098064019448
-1.4285038545925421,-1.8876229209575144,-0.7725275806371026,-0.7605646188805169,-0.20837796585363955
-1.4165996564722159,-1.9027113198857033,-0.7745282591088755,-0.7608464552421392,-0.19187558565808904
-1.4046954583518896,-1.9191265709260898,-0.7767232892069852,-0.7571339246703029,-0.18062992314969187
-1.392791260231563,-1.9326427409614382,-0.7802695609459154,-0.7501764843973747,-0.1607760124120768
-1.38088706211122,-1.9456727014732857,-0.7843505762480512,-0.7427880746159724,-0.13564211755775432
-1.3689828442618421,-1.9503394039941935,-0.7879012734566855,-0.736011995411674,-0.11097349352165796
-1.357078646141499,-1.9526545791869843,-0.7902504572161854,-0.7306766940286535,-0.09531509441889766
-1.3451744480211727,-1.9510846223054472,-0.7935393144735721,-0.7258475606424771,-0.06846055376290094
-1.3332702499008462,-1.9396359787012991,-0.7942886930230154,-0.7235650652471047,-0.05994700983404162
-1.321366051780503,-1.9237523773194203,-0.7948256493173773,-0.727665594760823,-0.04596883950260692
-1.3094618339311084,-1.897188070713668,-0.7946029009605708,-0.733817336909938,-0.036724405728956716
-1.2975576358107987,-1.864643841513795,-0.7917927313816808,-0.7393447420021807,-0.054152446109807316
-1.2856534376904725,-1.8252858631376945,-0.789588850341699,-0.7428323090217402,-0.06618887342326643
-1.2737492437132214,-1.7853507949620084,-0.7897581243244464,-0.746562533355546,-0.052875304153831154
-1.2618450497360039,-1.7513297611786118,-0.7907269321314976,-0.753233081905083,-0.027180045435801464
-1.249940836029735,-1.7236067309753662,-0.7920634222329177,-0.7621905492862631,0.006091911134159276
-1.238036642052484,-1.7014114939546205,-0.7908025338072672,-0.7718266988519324,0.015380937099041375
-1.2261324480752496,-1.6756514778614342,-0.7838239460184588,-0.7793534991353723,-0.029816123653261487
-1.2142282540980323,-1.6419735171428747,-0.7820685119994774,-0.7913473425835176,-0.0161689416009506
-1.2023240601208147,-1.6153478663518277,-0.7796263934993759,-0.8040950667089969,-0.009766538594178599
-1.1904198464145122,-1.5779574460841093,-0.7724932832598299,-0.814924281416974,-0.0457164980528121
-1.1785156524372777,-1.5304247862834188,-0.7658510307127506,-0.8237408306164987,-0.07296929742136758
-1.1666114584600604,-1.4769076598796602,-0.757717396831558,-0.8290603339971577,-0.11293135825374077
-1.1547072644828429,-1.4154816768805651,-0.7515674771441896,-0.8341100074951183,-0.13294467282550373
-1.1428030705056087,-1.3677445364419873,-0.7522147012390576,-0.8438150363499018,-0.09218935825461455
-1.1308988567993228,-1.3175945245066933,-0.753809712190063,-0.8549703218309599,-0.048235698900306996
-1.1189946628220886,-1.26205076780083,-0.7551019476511065,-0.8668453643030777,-0.0123042446712575
-1.1070904688448544,-1.2049847663597402,-0.7537768899997442,-0.8794066720013709,-0.0035305892556867988
-1.0951862748676369,-1.1488979999661708,-0.7499282115503447,-0.8940147688944801,-0.01865770785167236
-1.0832820808903858,-1.1025535998689426,-0.7451579302441212,-0.9120061659881855,-0.04316362840931571
-1.0713778671841336,-1.0656243970428818,-0.7421235371559628,-0.9308765639391101,-0.05023101141508216
-1.0594736732068992,-1.0300493104297546,-0.7421176365387243,-0.950400367269901,-0.02888081030574687
-1.0475694792296482,-0.9908594605698755,-0.7420958780066518,-0.969305520823488,-0.006964555306491091
-1.0356652852524308,-0.951515114235795,-0.741400342595978,-0.9879395806560451,0.007551032689567153
-1.0237610912752133,-0.8989749508682529,-0.7455857250887722,-1.0066450474577564,0.07600794152664797
-1.0118568775689107,-0.8608347682697085,-0.7454326777954243,-1.0241915728040336,0.0968396490085441
-0.9999526835916764,-0.8243576948491973,-0.7419044766926296,-1.0419921300306476,0.07876348747589967
-0.988048489614459,-0.7597509019594509,-0.7367148826794975,-1.0618375806917137,0.03562233102560181
-0.9761442956372415,-0.6542434378945894,-0.7294700294697373,-1.0818264772165862,-0.0400686977484123
-0.9642401016600073,-0.5214968811401961,-0.721117335135066,-1.103950631745366,-0.11881675606750151
-0.952335907682773,-0.3757680760202663,-0.7133447453449173,-1.1257341813435697,-0.16694133407911485
-0.9404317137055556,-0.22309374529160772,-0.7050186037816608,-1.1450368126412995,-0.18544995381624663
-0.9285275197283213,-0.07626074472708563,-0.6950694233262769,-1.1636885662387813,-0.19150043312541784
-0.9166233257510702,0.05158282078615006,-0.683465856943372,-1.1802846837591072,-0.2148929320466617
-0.9047191317738528,0.1469026051716491,-0.6747421612028153,-1.195868465281946,-0.21582312812079896
-0.8928149180675837,0.22931966143622137,-0.6664894085866353,-1.2120007534511656,-0.21032875686503413
-0.8809107240903494,0.30157175809576475,-0.65995668627615,-1.2260470733759938,-0.20022969038330032
-0.8690065301130984,0.36372932736864755,-0.6566102979815931,-1.2374380650505632,-0.1744463514607567
-0.8571023361358809,0.421386050642236,-0.6590859762507084,-1.248260328640119,-0.10146579917391883
-0.8451981421586635,0.46663988735510536,-0.6722085831219651,-1.263816305679983,0.06498661022918471
-0.8332939481814292,0.4832641630559865,-0.6854868187873644,-1.2732831006601686,0.21185740191289376
-0.8213897542042118,0.5011516746739848,-0.6922692110375912,-1.2752591148063506,0.2883224817543427
-0.8094855602269775,0.5505496522792919,-0.69748757057054,-1.2780370355537531,0.3566296307382625
-0.7975813662497432,0.6150292127652162,-0.7011743508192118,-1.27891350873051,0.40785271270196494
-0.7856771722725258,0.6960444406690268,-0.704497874213654,-1.2794898198581768,0.4628267169462423
-0.7737729782953083,0.790051004976,-0.7079855085596909,-1.2829957125567606,0.5268015048973241
-0.7618687843180572,0.9011157983232594,-0.713187272608966,-1.2830709110493523,0.6045270398614663
-0.7499645903408397,1.0233565944190903,-0.718037212251606,-1.281048134817362,0.6792301946530477
-0.7380603963635887,1.133801129833954,-0.7208256233107417,-1.280384618713958,0.7369208597528316
-0.7261562023863712,1.2151344387268295,-0.7219471096242575,-1.279076544111672,0.774079885138056
-0.7142520084091538,1.2733364436963919,-0.7215746330733015,-1.2781476215660619,0.7916750401339123
-0.7023478144319195,1.3167885788149036,-0.7221610070515108,-1.273850564902629,0.8087874989130118
-0.6904436204546852,1.3553445386958136,-0.7228930525385855,-1.2704672646994997,0.8277366788737976
-0.6785394264774678,1.379436901618716,-0.7196311168567425,-1.2782746375020086,0.8172888994674733
-0.6666352325002335,1.409538723208316,-0.7136165426134703,-1.2903348325630275,0.7958191324970855
-0.6547310385229824,1.4460612367820485,-0.7061190691738268,-1.2972676279526094,0.7546894503764496
-0.6428268445457818,1.4903585585118646,-0.7004150149820277,-1.297239823467102,0.7251751882079805
-0.6309226505685475,1.5278194109933982,-0.7014063188949187,-1.298048681193921,0.7538188720345143
-0.6190184565913133,1.5494421022280582,-0.7021092300752931,-1.3009656243646373,0.7740491083803829
-0.6071142626140957,1.5875391166907569,-0.6985426749518242,-1.2994660779744054,0.7610190595281818
-0.5952100686368783,1.645486656864817,-0.6932394940414508,-1.296247076999213,0.7463879022709623
-0.5833058746596272,1.69667952003057,-0.6875203195061212,-1.287596090867645,0.7165859586670736
-0.5714016806824098,1.7599367407254363,-0.6803134515326146,-1.281267411091659,0.6910898947503987
-0.5594974825620667,1.7623132601171823,-0.6809197400961602,-1.2765842512501735,0.6930953174432517
-0.5475932844417403,1.7619815470891338,-0.6816890332506493,-1.2785514185111497,0.7039245822359848
-0.5356890863214139,1.7181159066919705,-0.6834016877841796,-1.279573233307099,0.7155137227274366
-0.5237848882010876,1.6717192504227876,-0.6852769781168426,-1.277269884551818,0.7211091353059413
-0.5118806900807444,1.61833617243096,-0.6876711540904865,-1.2653777802371078,0.71428582984437
-0.49997649196041805,1.557441839085819,-0.686657354066828,-1.2526123623499124,0.6687964857856602
-0.4880722938400917,1.508557335094124,-0.6819674686855706,-1.2467449842441485,0.5872611517524167
-0.47616809571976537,1.4630513055970564,-0.678146449387946,-1.2394804308049752,0.5119378236973441
-0.4642638975994222,1.4050924053816551,-0.6766358910398,-1.2324572708417167,0.4537187167296061
-0.4523596994790959,1.323715928346863,-0.6815050077087913,-1.220634045818231,0.45550857787794663
-0.44045550135876954,1.2402355727728642,-0.6866315388617894,-1.1991159026622336,0.4715560092923043
-0.42855130323844315,1.180593115321713,-0.6877806843246167,-1.1807529365507061,0.4523930937789227
-0.4166471051181,1.1429823103825152,-0.6841997464437034,-1.1613498299599831,0.3963351035048829
-0.40474290699777365,1.111174211480555,-0.6798229626368867,-1.1413223863090112,0.3358739947360908
-0.3928387088774473,1.068537726906083,-0.6811675660867016,-1.1219142243565192,0.3297348938619231
-0.38093451075710416,1.008504484240749,-0.6909135439935865,-1.1039297783846127,0.40772578645593344
-0.36903031263677777,0.9435341702254127,-0.7063370232937554,-1.0876755296386822,0.5442551199575161
-0.35712611451645143,0.8984734541151609,-0.7222343960355427,-1.076030506083354,0.684097205220509
-0.3452219163961251,0.8827488932209842,-0.7341650779560582,-1.0676329199104242,0.7872603363765311
-0.33331771827578194,0.8866635613967268,-0.7420475667622933,-1.0601048557886528,0.8563054378521829
-0.3214135201554556,0.9090087508751374,-0.7462344244100135,-1.0515101105443099,0.9008298457260056
-0.30950932203512926,0.9305382898133021,-0.744154087584578,-1.0398379144251733,0.8875736527906619
-0.29760512391480287,0.9745834187589207,-0.745555484487941,-1.0250560395052435,0.9199944474668083
-0.2857009257944597,1.026387451842211,-0.751088051953518,-1.0098975402078338,0.9966460512872551
-0.2737967276741334,1.067794780597026,-0.7594661927211264,-0.9953665375673465,1.0937373929984215
-0.26189252955380704,1.088126971809281,-0.7734207868053398,-0.9819489781369274,1.2326141671035773
-0.24998833143348068,1.088311004390969,-0.7888048057192567,-0.9680568467156538,1.3715523205107623
-0.23808413331313752,1.0798977622424142,-0.803494764379889,-0.951298957653341,1.4907240425125545
-0.22617993519281118,1.0654864214229687,-0.8164576857421546,-0.92962409831206,1.578679108305173
-0.21427573707248482,1.038188256545786,-0.8283688218543628,-0.9032420661630022,1.6392767546423697
-0.20237153895214166,1.0045943600936853,-0.8408242900281695,-0.8747058184012932,1.7017897759468474
-0.19046734083183214,0.9748606036371049,-0.853382281460681,-0.8444362138160912,1.7715735490684714
-0.17856314271148896,0.9379041367239684,-0.8657839064981819,-0.8117223422884647,1.8355586207715906
-0.16665894459116262,0.8880154056029098,-0.8776426746191551,-0.7792378577620502,1.8982552417417509
-0.15475474647083626,0.8284388363444828,-0.8885042382026076,-0.748245336583214,1.96003959460031
-0.1428505483504931,0.771575043528459,-0.8963941027662247,-0.7172420727637853,2.0050126386054243
-0.13094635023016676,0.7288135985713344,-0.9002490506025004,-0.6846564810188799,2.02915113728263
-0.11904215210984041,0.6976189415784838,-0.9004245940016886,-0.6485150748832003,2.033821603357123
-0.10713795398949724,0.6690052846152658,-0.8973334074525912,-0.6086383890561676,2.016842634385128
-0.0952337540935576,0.6424387059966923,-0.8926309832532344,-0.5662011629913559,1.9924957640945156
-0.08332955419761796,0.6150042206993102,-0.8865426512784657,-0.5237955329312672,1.9617178860028708
-0.0714253543016615,0.5733651472316744,-0.8809046102615788,-0.48053617882238164,1.9290384523671245
-0.059521154405721866,0.5258211273896427,-0.87575189510434,-0.4381343402857304,1.897762572502818
-0.047616954509782226,0.47274477035920004,-0.868127558360807,-0.3976333173984483,1.8425509184749544
-0.03571275461382576,0.4144450690857124,-0.8595318323020369,-0.3561711440479998,1.7744133594594513
-0.023808554915174623,0.36426324905287744,-0.8514575733973597,-0.3121825541453797,1.7160529709861172
-0.011904355019234984,0.32748399870269634,-0.8444697658699414,-0.2674470346870556,1.6829299964216786
-1.5532056701914716e-07,0.3049411446051317,-0.8381575791900332,-0.22382874996434812,1.6705078344205395
0.01190404457537262,0.29897258203565513,-0.8308326988347994,-0.18583013066716794,1.6624808773532802
0.023808264003092116,0.30268276957351,-0.8232647867603943,-0.15020942669658408,1.6554970788151138
0.03571246389901493,0.32170401270715926,-0.8195167876155716,-0.10804329435702374,1.6748430655232316
0.0476166635976829,0.33662882710986014,-0.8181437874377508,-0.0652490334379981,1.700580775184018
0.05952086349362254,0.3437220331649498,-0.8175456122324553,-0.029003992411386344,1.7378420084204986
0.0714250631922905,0.33679013960886645,-0.8141243598408235,0.0016346535111751226,1.7511096502042254
0.0833292828172985,0.3226809757312332,-0.8027022374965188,0.03469481724820179,1.691166983709331
0.09523348271323813,0.3091716217146185,-0.7914563961325605,0.07212849997958411,1.635612173706617
0.10713768260917778,0.2758889902343677,-0.7838892216343862,0.10802724879679614,1.6100816850636162
0.11904188250515105,0.2298104149512145,-0.7775855170823659,0.14424511726339878,1.5851571113006548
0.13094608220378537,0.19531907570371224,-0.7704077834081691,0.17571221043477836,1.5674705983988808
0.14285028209974182,0.14734337453358073,-0.7637434035470607,0.20844314379929862,1.5402976292161736
0.15475448179839296,0.16281119862095217,-0.7492264067700406,0.24263507643175009,1.4938072413179413
0.16665868169433262,0.18123490390488714,-0.7343018985082697,0.28612508137595766,1.4394341708388245
0.17856288139300058,0.2329321526496613,-0.7184841841250718,0.33043531860885295,1.3777295831558019
0.19046708128894022,0.2781450932303994,-0.7045989223174327,0.3716535708025024,1.3375008618786695
0.2023713007166597,0.31940019751321047,-0.6915268395029928,0.4032047093461917,1.3190049357763387
0.21427550061258252,0.3587104637399648,-0.6794486421244117,0.43298963121700124,1.319832889959598
0.22617970031125048,0.3792494076014104,-0.6703524698452171,0.4691405161507205,1.3510751084700716
0.23808390020719014,0.395791891031959,-0.6600156925150559,0.5032104882047725,1.3720184859752589
0.24998810010312977,0.4241056430798458,-0.6480171534852103,0.5358087183498782,1.3837279836531582
0.2618923195308493,0.4710475810434841,-0.629614599390578,0.5629370481312527,1.339784071728584
0.2737965194268057,0.514372483753621,-0.6088606488028258,0.5794693417200121,1.2651483513539723
0.28570071912545686,0.5388760799499417,-0.5890043298133494,0.5984440064831453,1.2107989416116558
0.2976049190213965,0.547752811539315,-0.5714817054593645,0.6152360192352868,1.1721887513760372
0.30950911872004766,0.5566749832743204,-0.5531071793028982,0.6306213778433148,1.131809460762462
0.32141333834507246,0.5817693012963094,-0.5276316275140757,0.6469754699656052,1.0491426971077409
0.3333175380437236,0.6292201688418447,-0.4921401445187253,0.6651810879747947,0.8997009516346761
0.34522173793964644,0.6909278807113745,-0.4511758378359796,0.687082806632604,0.7095922565925777
0.3571259376383312,0.7389853741457677,-0.40968858881957837,0.7149650170927476,0.5170274890689119
0.36903013753427083,0.756643413062249,-0.37116566304838483,0.7455802819745161,0.35299889278625823
0.38093435715926205,0.7482915150822934,-0.3366931431250919,0.7755762651578038,0.22497653691599437
0.3928385570552185,0.7194233933235743,-0.3066058891512852,0.8041655942049987,0.13192704048550014
0.40474275695117495,0.6933521122585379,-0.27702498200528686,0.8428675405700142,0.12192004467029981
0.4166469566498261,0.6910551131258215,-0.24468111022816239,0.8849199273081919,0.1557557995382157
0.4285511565457489,0.6556277069666449,-0.21102619476530893,0.9236661080810857,0.14743485084078847
0.4404553759734684,0.6212795041732528,-0.17584855092063018,0.9618840036534079,0.11773162138472863
0.4523595758694249,0.6179487418249363,-0.13725076104989803,1.0036956288065517,0.07890533742535064
0.464263775568076,0.6067681950537568,-0.09634324782070028,1.0369636942560063,-0.032140333631550916
0.4761679754640156,0.5697299358854655,-0.055694993014855386,1.0621280163764546,-0.19083544430323296
0.4880721751626836,0.5118846360227597,-0.01590195911882039,1.080386715671552,-0.35816028026441027
0.49997639478767475,0.4526761319125305,0.022956195535915477,1.0958908752642615,-0.5123706046527543
0.511880594486326,0.4105258568425863,0.060982362972766636,1.110913511739252,-0.6571191471924246
0.5237847943822992,0.39952707064179116,0.09810831730537417,1.1270401126283809,-0.7687586058668855
0.5356889942782388,0.4240329388478977,0.13659252026654653,1.1430491763753818,-0.8405829540014979
0.5475931941741785,0.4811489244481198,0.1771651733941584,1.1588819344155221,-0.8967381337754847
0.5594974137991865,0.545601220857593,0.21958140102722906,1.1757548329348575,-0.964650359418691
0.571401613695143,0.5929225840016626,0.2624936494011652,1.1911907451563521,-1.0520254534109192
0.5833058135910657,0.6275525156806677,0.3053845080373035,1.2024920041785212,-1.1433947281797925
0.5952100132897169,0.6608964913598743,0.34731651615659476,1.2079650641423028,-1.2477896661109145
0.6071142131856901,0.7000545331131056,0.38742707709923824,1.2101331819977075,-1.3566795390697632
0.6190184308377795,0.7566774931862716,0.4256114548778365,1.2103259176239847,-1.4552044887288413
0.6309226289581059,0.8254102509083817,0.4632551884907732,1.2075195604697986,-1.5358777610782863
0.6428268268811438,0.8981394690462101,0.5002365776554564,1.2051125768193633,-1.601575731818937
0.6547310250014701,0.967880997905113,0.5374019923595338,1.2049899843196874,-1.648707084261397
0.6666352229245248,1.0177333769060233,0.5751371855482917,1.2059176430227445,-1.6869768065273387
0.6785394407739195,1.0308701217518332,0.6128638965968436,1.20480672749145,-1.7390552448800325
0.690443638894229,1.0107514991923248,0.6485714897358211,1.2007371620653995,-1.8103822741571858
0.7023478370145554,0.9716388975695461,0.6840445332884424,1.1941538184916,-1.8852234527777678
0.7142520353321871,0.9262555564611309,0.7183238079534404,1.1916438318672884,-1.9411765425664067
0.7261562334525133,0.8753875903001407,0.7523836533632942,1.1923446312542387,-1.9863585980582876
0.738060431770145,0.8243969357549006,0.784787268903818,1.193993310787101,-2.0338147471483947
0.7499646296931829,0.7849821572100414,0.815034945943137,1.1978176912180203,-2.0703882402797817
0.7618688280108146,0.755748242314428,0.8451653481892778,1.2029134948847338,-2.0841315027437877
0.7737730259338523,0.7099195878041697,0.8816256389842883,1.2080352072773468,-2.0422974714823336
0.7856772242514504,0.6465396787356769,0.9168361050118946,1.2068636274174904,-2.02346415601444
0.7975814221744882,0.5844343656286771,0.9501886137741337,1.1997974968876404,-2.027683485285498
0.8094856202948314,0.5720564711467657,0.9800391054304274,1.1997058684714104,-2.0304075075745467
0.8213898182178693,0.6173852840808787,1.0036983730737552,1.2053394361396914,-1.9998486130200115
0.8332940163381957,0.6435542614650186,1.031167596356461,1.2122336844031736,-1.9604661506006935
0.845198214458522,0.6175829487152117,1.061624007777098,1.2154855452256426,-1.932679806540393
0.8571024323078998,0.5523218177872612,1.093323605766742,1.212008720850897,-1.9070348005143796
0.8690066306255483,0.45325322175142757,1.123817633631822,1.2045242592169942,-1.8809106886209728
0.8809108287458747,0.3226468956381741,1.1557104768797606,1.1985633569396148,-1.8065680358196072
0.8928150270634895,0.20557718763164717,1.1905934585680906,1.1975870403869198,-1.6839247996812283
0.9047192249865442,0.10256438733383479,1.2266005081052223,1.1948343964441401,-1.5479350842465054
0.916623423304159,0.06212493358671697,1.2604287542361075,1.1974322199654663,-1.4191764173821637
0.9285276212271969,0.07596145660877353,1.287923423934504,1.1997172430375014,-1.3192879845757342
0.9404318195448117,0.0974978115656712,1.3099637093635979,1.2034108160048151,-1.2401048813986342
0.9523360174678664,0.1199293373218449,1.3304713091255889,1.2097369681003383,-1.1573355101380431
0.9642402155881927,0.1367853577203685,1.349551327987368,1.2163291585593448,-1.085352716393703
0.9761444137085191,0.17472560369149023,1.3648066396654404,1.2212657183598905,-1.0130644746774833
0.9880486118288454,0.20578848428675017,1.3768368945175633,1.2232183514610582,-0.9632290373973003
0.9999528298755455,0.21942961470095645,1.3890655576687427,1.2250603985456954,-0.9150188704163355
1.0118570279958718,0.23527459196656167,1.4037024107656046,1.2284557052277487,-0.8364430920400645
1.0237612263134868,0.2572335402518796,1.4172826843516326,1.2308904933636906,-0.7537307810642045
1.0356654242365078,0.2811282385556277,1.4278031184343045,1.2311066100392045,-0.6864007937080621
1.0475696225541562,0.30690188670145835,1.4357700598384715,1.2305479926735066,-0.6281496917936941
1.0594738402062625,0.33234609383054353,1.4428445326875876,1.2289700881885224,-0.5789558034600588
1.0713780385238771,0.35455269087745217,1.4498939279078964,1.226642094549895,-0.5367906429529729
1.0832822364468981,0.370115939257444,1.4571096468134197,1.224556126308459,-0.49797188898849065
1.0951864304241326,0.37674565587171543,1.464592368708735,1.2235431583934941,-0.4580842138943373
1.1070906244013499,0.37234250617634645,1.472669577923263,1.222576320643061,-0.4203297572200646
1.1189948381076358,0.34270871803499553,1.4805981653067561,1.2096434439329444,-0.45741089623296277
1.1308990322821586,0.27752029132912703,1.4876143695498623,1.1917613690009738,-0.5419872202935319
1.1428032262593928,0.24604617746196672,1.4952018274251837,1.1759621027251645,-0.5893389526650019
1.1547074204339325,0.2249278717957028,1.503835907514482,1.1599416644162948,-0.6279864932957078
1.1666116144111498,0.18793732477372146,1.5135265671128897,1.1397853090824321,-0.693658267794986
1.178515828314741,0.16098223296592934,1.5232622189279044,1.1274565479812684,-0.7108651519592266
1.1904200222919585,0.1501697513429469,1.5329307512073558,1.1221541064413025,-0.6817399241738916
1.2023242164664811,0.14488733492742925,1.5410861436181573,1.1215980167564892,-0.6324093594024506
1.2142284104436987,0.13825534630185451,1.5487801814152942,1.121754732937551,-0.582259120900038
1.2261326046182215,0.1237644852537361,1.5576126698038952,1.1217907523827666,-0.5294093684346183
1.2380368183245072,0.08287290211017574,1.5671421687580958,1.1203537660807044,-0.4951721058984434
1.2499410123017247,0.010763941891081751,1.5755859538989505,1.1177944896854783,-0.4945197112007688
1.261845206278959,-0.08171810567543285,1.5835499449932666,1.1144636388554239,-0.5163415181558942
1.2737494002561764,-0.16807255018325132,1.591318846887478,1.1096837952401613,-0.5370619746778417
1.2856535942334275,-0.2376732145993469,1.5986219687057117,1.1051295470984521,-0.5413853406052733
1.2975578079397132,-0.31070233768134514,1.604969559108761,1.103621153827236,-0.5320253621475299
1.3094620021142191,-0.3726008981558494,1.6126363065434701,1.1033645942660144,-0.5066719408355764
1.3213661960914367,-0.43811194985214114,1.620377180501487,1.1032786531328307,-0.4842364204223842
1.3332703902659595,-0.5140787780675938,1.6294003326278792,1.1022315615322582,-0.47301347464577637
1.3451745842431937,-0.6045773634693672,1.6372407795224309,1.103994618605088,-0.47202146261103034
1.357078798146768,-0.7005696619402435,1.6453084002311744,1.1036040919823213,-0.4821114040945994
1.368982992124019,-0.7957599419265534,1.6526749536988898,1.0998909294892087,-0.5026467769919685
1.380887186298525,-0.8736534321243287,1.6581935071939056,1.094406494963558,-0.5208967721679213
1.3927913802757426,-0.9184960355572531,1.662466661388758,1.0911135593341053,-0.513521289986778
1.4046955744502654,-0.9368947487629122,1.6675780722056168,1.090520186361524,-0.47786588986050343
1.416599788156568,-0.9405163280244507,1.6722970918886468,1.0909852795513837,-0.4382887700631421
1.4285039821337853,-0.9423952778668369,1.67747156556564,1.0868411475497968,-0.41541670656248253
1.4404081761110197,-0.9461599935733788,1.6825435159962467,1.0799784952910376,-0.40646053637602364
1.452312370088237,-0.9572360280132481,1.688390291399379,1.0734336988433377,-0.3923108829768284
1.4642165642627598,-0.98393892704853,1.695155350565064,1.0673622105494274,-0.37427554843336946
1.4761207779690457,-1.0236695145839,1.7007214777996542,1.0626708357440122,-0.362268669868033
1.4880249721435517,-1.046446385401036,1.6989575616429307,1.0590644677482142,-0.39239701031444735
1.4999291661208027,-1.0468348986084686,1.697922740665894,1.061243328244211,-0.3934621972383353
1.5118333602953087,-1.038301240073459,1.6982402677026478,1.0681754917125168,-0.3678949005069842
1.5237375542725597,-1.070690972785318,1.7023172263293542,1.0666449812388388,-0.3486986563636892
1.5356417681761172,-1.1606556365172802,1.7124766163135907,1.0580167442263655,-0.3669690927058173
1.5475459621533347,-1.2361271671958918,1.718811667901004,1.047705703995423,-0.3968117281377962
1.5594501760569257,-1.2622257123449674,1.7210421017124002,1.041188080107732,-0.4096469943737419
1.571354370034177,-1.2492502799984673,1.7205877540864796,1.0412904511645542,-0.4141350941883218
1.5832585640113943,-1.2060003535212613,1.7200935772824957,1.0442143454566475,-0.4196329727531302
1.5951627777176633,-1.1304538466100231,1.717250954297707,1.0447230411343758,-0.47162093487992635
1.6070669716948975,-1.057892756995246,1.7107942024621934,1.0401972293952293,-0.5650583736123309
1.6189711855984719,-0.9889237105483334,1.702297680535829,1.0382742965391765,-0.6642760659739287
1.6308753795757063,-0.9778885722349786,1.6948227032020253,1.032188906002513,-0.7486294531695092
1.6427795737502289,-1.0233196254925891,1.692458767895734,1.0270760404951058,-0.7986902054595175
1.6546837874565148,-1.0818124473653554,1.69494219072636,1.0196029534230724,-0.8310484008544673
1.6665879816310376,-1.1516266804493756,1.6993293006151922,1.004113327994393,-0.886005675325922
1.6784921953373233,-1.2253078695476496,1.7056842667904055,0.9916872511981757,-0.9184286812734502
1.6903963895118461,-1.321834089688337,1.7145635913374229,0.9846918957204244,-0.9303062123293614
1.7023005834890634,-1.4083702947619858,1.7250349765255941,0.9841553955571885,-0.8933098200160647
1.7142047774662978,-1.4693645964178026,1.7337096233667235,0.9836302699558219,-0.848393183072445
1.7261089714435152,-1.5202416506073115,1.7388523812189753,0.979545538444465,-0.8365760980036752
